ID,DATE,ACTION,PARAM,USERNAME,FILEPATH,VALID
289771351759518main1836102788,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201133423.zip,TRUE
289771351759518main1836102788,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693638_20160201133423.zip,TRUE
289771351759518main1836102788,null,null,null,null,null,TRUE
289771351759518main1836102788,null,null,null,null,null,TRUE
289771352888524main599599564,null,null,null,null,null,TRUE
289771352888524main599599564,Mon Feb 01 13:34:27 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201133426.zip,TRUE
289771352888524main599599564,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201133426.zip,TRUE
289771352888524main599599564,Mon Feb 01 13:34:27 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201133426.zip,TRUE
289771352888524main599599564,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201133426.zip,TRUE
289771352888524main599599564,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201133426.zip,TRUE
289771352888524main599599564,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693640_20160201133426.zip,TRUE
289771352888524main599599564,null,null,null,null,null,TRUE
289771352888524main599599564,null,null,null,null,null,TRUE
289771353904630main1101616910,null,null,null,null,null,TRUE
289771353904630main1101616910,Mon Feb 01 13:34:31 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201133430.zip,TRUE
289771353904630main1101616910,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201133430.zip,TRUE
289771353904630main1101616910,Mon Feb 01 13:34:31 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201133430.zip,TRUE
289771353904630main1101616910,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201133430.zip,TRUE
289771353904630main1101616910,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201133430.zip,TRUE
289771353904630main1101616910,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693639_20160201133430.zip,TRUE
289771353904630main1101616910,null,null,null,null,null,TRUE
289771353904630main1101616910,null,null,null,null,null,TRUE
289771356523583main-734461606,null,null,null,null,null,TRUE
289771356523583main-734461606,Mon Feb 01 13:34:34 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201133433.zip,TRUE
289771356523583main-734461606,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201133433.zip,TRUE
289771356523583main-734461606,Mon Feb 01 13:34:34 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201133433.zip,TRUE
289771356523583main-734461606,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201133433.zip,TRUE
289771356523583main-734461606,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201133433.zip,TRUE
289771356523583main-734461606,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693940_20160201133433.zip,TRUE
289771356523583main-734461606,null,null,null,null,null,TRUE
289771356523583main-734461606,null,null,null,null,null,TRUE
289771357649168main-881610162,null,null,null,null,null,TRUE
289771357649168main-881610162,Mon Feb 01 13:38:00 EST 2016,started to upload file,null,bie_xpression_int,/export/home/pub/bie_xpression_int/out/UAT/EB_MLOA_VisionCertificate_20160201_1337.xml,TRUE
289771357649168main-881610162,null,was not created,null,null,/export/home/pub/bie_xpression_int/out/UAT/EB_MLOA_VisionCertificate_20160201_1337.xml,TRUE
289771357649168main-881610162,Mon Feb 01 13:38:01 EST 2016,uploaded file,null,bie_xpression_int,/export/home/pub/bie_xpression_int/out/UAT/EB_MLOA_VisionCertificate_20160201_1337.xml,TRUE
289771357649168main-881610162,null,chmod,600,null,/export/home/pub/bie_xpression_int/out/UAT/EB_MLOA_VisionCertificate_20160201_1337.xml,TRUE
289771357649168main-881610162,null,chown,999903488,null,/export/home/pub/bie_xpression_int/out/UAT/EB_MLOA_VisionCertificate_20160201_1337.xml,TRUE
289771357649168main-881610162,null,chgrp,999903488,null,/export/home/pub/bie_xpression_int/out/UAT/EB_MLOA_VisionCertificate_20160201_1337.xml,TRUE
289771357649168main-881610162,null,null,null,null,null,TRUE
289771357649168main-881610162,null,null,null,null,null,TRUE
289771358787583main-921131019,null,null,null,null,null,FALSE
289771358787583main-921131019,Mon Feb 01 13:44:52 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_nt_qa5/ECOTG.QC3POLFD.POLFIL,FALSE
289771358787583main-921131019,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_nt_qa5/ECOTG.QC3POLFD.POLFIL,FALSE
289771358787583main-921131019,Mon Feb 01 13:44:54 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_nt_qa5/ECOTG.QC3POLFD.POLFIL,FALSE
289771358787583main-921131019,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_nt_qa5/ECOTG.QC3POLFD.POLFIL,FALSE
289771358787583main-921131019,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_nt_qa5/ECOTG.QC3POLFD.POLFIL,FALSE
289771358787583main-921131019,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_nt_qa5/ECOTG.QC3POLFD.POLFIL,FALSE
289771358787583main-921131019,null,null,null,null,null,FALSE
289771358787583main-921131019,null,null,null,null,null,FALSE
289771359810959main2072427627,null,null,null,null,null,FALSE
289771359810959main2072427627,Mon Feb 01 13:45:33 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_MASTER.TXT,FALSE
289771359810959main2072427627,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_MASTER.TXT,FALSE
289771359810959main2072427627,Mon Feb 01 13:46:00 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_MASTER.txt,FALSE
289771359810959main2072427627,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_MASTER.TXT,FALSE
289771359810959main2072427627,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_MASTER.TXT,FALSE
289771359810959main2072427627,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_MASTER.TXT,FALSE
289771359810959main2072427627,null,null,null,null,null,FALSE
289771359810959main2072427627,null,null,null,null,null,FALSE
289771360834763main-166327940,null,null,null,null,null,FALSE
289771360834763main-166327940,Mon Feb 01 13:46:01 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_FUND.TXT,FALSE
289771360834763main-166327940,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_FUND.TXT,FALSE
289771360834763main-166327940,Mon Feb 01 13:46:01 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_FUND.TXT,FALSE
289771360834763main-166327940,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_FUND.TXT,FALSE
289771360834763main-166327940,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_FUND.TXT,FALSE
289771360834763main-166327940,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_FUND.TXT,FALSE
289771360834763main-166327940,null,null,null,null,null,FALSE
289771360834763main-166327940,null,null,null,null,null,FALSE
289771361837612main-1890158004,null,null,null,null,null,FALSE
289771361837612main-1890158004,Mon Feb 01 13:46:02 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_COMMISSION_DATA.TXT,FALSE
289771361837612main-1890158004,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_COMMISSION_DATA.TXT,FALSE
289771361837612main-1890158004,Mon Feb 01 13:46:04 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_COMMISSION_DATA.TXT,FALSE
289771361837612main-1890158004,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_COMMISSION_DATA.TXT,FALSE
289771361837612main-1890158004,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_COMMISSION_DATA.TXT,FALSE
289771361837612main-1890158004,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_COMMISSION_DATA.TXT,FALSE
289771361837612main-1890158004,null,null,null,null,null,FALSE
289771361837612main-1890158004,null,null,null,null,null,FALSE
289771362854573main1196112561,null,null,null,null,null,FALSE
289771362854573main1196112561,Mon Feb 01 13:46:05 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_STATE.TXT,FALSE
289771362854573main1196112561,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_STATE.TXT,FALSE
289771362854573main1196112561,Mon Feb 01 13:46:06 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_STATE.TXT,FALSE
289771362854573main1196112561,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_STATE.TXT,FALSE
289771362854573main1196112561,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_STATE.TXT,FALSE
289771362854573main1196112561,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_STATE.txt,FALSE
289771362854573main1196112561,null,null,null,null,null,FALSE
289771362854573main1196112561,null,null,null,null,null,FALSE
289771363707743main-1370631764,null,null,null,null,null,FALSE
289771363707743main-1370631764,Mon Feb 01 13:46:07 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_GOA.TXT,FALSE
289771363707743main-1370631764,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_GOA.TXT,FALSE
289771363707743main-1370631764,Mon Feb 01 13:46:10 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_GOA.TXT,FALSE
289771363707743main-1370631764,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_GOA.TXT,FALSE
289771363707743main-1370631764,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_GOA.TXT,FALSE
289771363707743main-1370631764,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/DVR_GOA.txt,FALSE
289771363707743main-1370631764,null,null,null,null,null,FALSE
289771363707743main-1370631764,null,null,null,null,null,FALSE
289771364720855main1965847851,null,null,null,null,null,FALSE
289771364720855main1965847851,Mon Feb 01 13:46:10 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_PLANFUND.txt,FALSE
289771364720855main1965847851,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_PLANFUND.TXT,FALSE
289771364720855main1965847851,Mon Feb 01 13:46:31 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_PLANFUND.TXT,FALSE
289771364720855main1965847851,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_PLANFUND.TXT,FALSE
289771364720855main1965847851,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_PLANFUND.txt,FALSE
289771364720855main1965847851,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_PLANFUND.TXT,FALSE
289771364720855main1965847851,null,null,null,null,null,FALSE
289771364720855main1965847851,null,null,null,null,null,FALSE
289771366103460main1962364998,null,null,null,null,null,FALSE
289771366103460main1962364998,Mon Feb 01 13:47:24 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUND_REBL.TXT,FALSE
289771366103460main1962364998,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUND_REBL.TXT,FALSE
289771366103460main1962364998,Mon Feb 01 13:47:26 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUND_REBL.TXT,FALSE
289771366103460main1962364998,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUND_REBL.txt,FALSE
289771366103460main1962364998,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUND_REBL.TXT,FALSE
289771366103460main1962364998,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUND_REBL.TXT,FALSE
289771366103460main1962364998,null,null,null,null,null,FALSE
289771366103460main1962364998,null,null,null,null,null,FALSE
289771367300036main834064991,null,null,null,null,null,FALSE
289771367300036main834064991,Mon Feb 01 13:47:27 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_LST_FUND_REB.TXT,FALSE
289771367300036main834064991,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_LST_FUND_REB.TXT,FALSE
289771367300036main834064991,Mon Feb 01 13:47:28 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_LST_FUND_REB.TXT,FALSE
289771367300036main834064991,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_LST_FUND_REB.TXT,FALSE
289771367300036main834064991,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_LST_FUND_REB.TXT,FALSE
289771367300036main834064991,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_LST_FUND_REB.TXT,FALSE
289771367300036main834064991,null,null,null,null,null,FALSE
289771367300036main834064991,null,null,null,null,null,FALSE
289771368254560main1620226934,null,null,null,null,null,FALSE
289771368254560main1620226934,Mon Feb 01 13:47:29 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_ALERT.TXT,FALSE
289771368254560main1620226934,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_ALERT.TXT,FALSE
289771368254560main1620226934,Mon Feb 01 13:47:29 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_ALERT.TXT,FALSE
289771368254560main1620226934,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_ALERT.TXT,FALSE
289771368254560main1620226934,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_ALERT.TXT,FALSE
289771368254560main1620226934,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_ALERT.TXT,FALSE
289771368254560main1620226934,null,null,null,null,null,FALSE
289771368254560main1620226934,null,null,null,null,null,FALSE
289771369316425main1691011082,null,null,null,null,null,FALSE
289771369316425main1691011082,Mon Feb 01 13:47:30 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_EXER_ALERT.TXT,FALSE
289771369316425main1691011082,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_EXER_ALERT.TXT,FALSE
289771369316425main1691011082,Mon Feb 01 13:47:30 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_EXER_ALERT.TXT,FALSE
289771369316425main1691011082,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_EXER_ALERT.TXT,FALSE
289771369316425main1691011082,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_EXER_ALERT.TXT,FALSE
289771369316425main1691011082,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_EXER_ALERT.TXT,FALSE
289771369316425main1691011082,null,null,null,null,null,FALSE
289771369316425main1691011082,null,null,null,null,null,FALSE
289771370391119main-1039703021,null,null,null,null,null,FALSE
289771370391119main-1039703021,Mon Feb 01 13:47:30 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_IE120_ALERT.TXT,FALSE
289771370391119main-1039703021,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_IE120_ALERT.TXT,FALSE
289771370391119main-1039703021,Mon Feb 01 13:47:31 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_IE120_ALERT.TXT,FALSE
289771370391119main-1039703021,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_IE120_ALERT.TXT,FALSE
289771370391119main-1039703021,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_IE120_ALERT.TXT,FALSE
289771370391119main-1039703021,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_DVR_IE120_ALERT.TXT,FALSE
289771370391119main-1039703021,null,null,null,null,null,FALSE
289771370391119main-1039703021,null,null,null,null,null,FALSE
289771371837872main1302636696,null,null,null,null,null,FALSE
289771371837872main1302636696,Mon Feb 01 13:47:55 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUTURE_CONT.TXT,FALSE
289771371837872main1302636696,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUTURE_CONT.TXT,FALSE
289771372319839main1982488040,null,null,null,null,null,FALSE
289771372319839main1982488040,Mon Feb 01 13:48:16 EST 2016,started to upload file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_transaction_DATA_CNTL.TXT,FALSE
289771372319839main1982488040,null,was not created,null,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_transaction_DATA_CNTL.TXT,FALSE
289771372319839main1982488040,Mon Feb 01 13:48:16 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_transaction_DATA_CNTL.TXT,FALSE
289771372319839main1982488040,Mon Feb 01 13:48:16 EST 2016,uploaded file,null,pfinity_rvd_qa5,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUTURE_CONT.TXT,FALSE
289771372319839main1982488040,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_transaction_DATA_CNTL.TXT,FALSE
289771372319839main1982488040,null,chmod,600,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUTURE_CONT.TXT,FALSE
289771372319839main1982488040,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_transaction_DATA_CNTL.TXT,FALSE
289771372319839main1982488040,null,chown,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUTURE_CONT.TXT,FALSE
289771372319839main1982488040,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_transaction_DATA_CNTL.TXT,FALSE
289771372319839main1982488040,null,chgrp,999901083,null,/export/home/pub/pfinity_rvd_qa5/out/pfinity_adl_qa5/GMI_POL_DATA_FUTURE_CONT.TXT,FALSE
289771372319839main1982488040,null,null,null,null,null,FALSE
289771372319839main1982488040,null,null,null,null,null,FALSE
289771372319839main1982488040,null,null,null,null,null,FALSE
289771372319839main1982488040,null,null,null,null,null,FALSE
289771373585694main688968856,null,null,null,null,null,TRUE
289771373585694main688968856,Mon Feb 01 13:59:29 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/in/IRONMTN_POLN_201602010915351.zip,TRUE
289771373585694main688968856,null,was not created,null,null,/export/home/pub/awduat10/in/IRONMTN_POLN_201602010915351.zip,TRUE
289771373585694main688968856,Mon Feb 01 13:59:32 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/in/IRONMTN_POLN_201602010915351.zip,TRUE
289771373585694main688968856,null,chmod,600,null,/export/home/pub/awduat10/in/IRONMTN_POLN_201602010915351.zip,TRUE
289771373585694main688968856,null,chown,9999113,null,/export/home/pub/awduat10/in/IRONMTN_POLN_201602010915351.zip,TRUE
289771373585694main688968856,null,chgrp,9999113,null,/export/home/pub/awduat10/in/IRONMTN_POLN_201602010915351.zip,TRUE
289771373585694main688968856,null,null,null,null,null,TRUE
289771373585694main688968856,null,null,null,null,null,TRUE
289771374394388main-275336161,null,null,null,null,null,TRUE
289771374394388main-275336161,Mon Feb 01 14:00:01 EST 2016,started to upload file,null,wmb_cmod_int,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf.ind,TRUE
289771374394388main-275336161,null,was not created,null,null,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf.ind,TRUE
289771375147059main86164875,null,null,null,null,null,TRUE
289771375147059main86164875,Mon Feb 01 14:00:01 EST 2016,started to upload file,null,wmb_cmod_int,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf,TRUE
289771375147059main86164875,null,was not created,null,null,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf,TRUE
289771375147059main86164875,Mon Feb 01 14:00:01 EST 2016,uploaded file,null,wmb_cmod_int,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf.ind,TRUE
289771375147059main86164875,null,chmod,600,null,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf.ind,TRUE
289771375147059main86164875,Mon Feb 01 14:00:01 EST 2016,uploaded file,null,wmb_cmod_int,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf,TRUE
289771375147059main86164875,null,chmod,600,null,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf,TRUE
289771375147059main86164875,null,chown,9999228,null,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf.ind,TRUE
289771375147059main86164875,null,chown,9999228,null,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf,TRUE
289771375147059main86164875,null,chgrp,9999228,null,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf.ind,TRUE
289771375147059main86164875,null,chgrp,9999228,null,/export/home/pub/wmb_cmod_int/out/EB_Proposal_Data-DF.AG_DASD_2555_OD_3.20160201013404.pdf,TRUE
289771375147059main86164875,null,null,null,null,null,TRUE
289771375147059main86164875,null,null,null,null,null,TRUE
289771375147059main86164875,null,null,null,null,null,TRUE
289771375147059main86164875,null,null,null,null,null,TRUE
289771377316975main-1312204137,null,null,null,null,null,
289771377316975main-1312204137,Mon Feb 01 14:00:02 EST 2016,started to upload file,null,eedmetaid,/export/home/pub/EEDMETAID_TO_bie/in/EBExtractFeed.txt,
289771377316975main-1312204137,null,chmod,666,null,/export/home/pub/EEDMETAID_TO_bie/in/EBExtractFeed.txt,
289771377316975main-1312204137,Mon Feb 01 14:00:02 EST 2016,uploaded file,null,eedmetaid,/export/home/pub/EEDMETAID_TO_bie/in/EBExtractFeed.txt,
289771377316975main-1312204137,null,chmod,600,null,/export/home/pub/EEDMETAID_TO_bie/in/EBExtractFeed.txt,
289771377316975main-1312204137,null,chown,999903464,null,/export/home/pub/EEDMETAID_TO_bie/in/EBExtractFeed.txt,
289771377316975main-1312204137,null,chgrp,999903464,null,/export/home/pub/EEDMETAID_TO_bie/in/EBExtractFeed.txt,
289771377316975main-1312204137,null,null,null,null,null,
289771377316975main-1312204137,null,null,null,null,null,
289771378071357main-135315076,null,null,null,null,null,TRUE
289771378071357main-135315076,Mon Feb 01 14:02:08 EST 2016,started to upload file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201140207.zip,TRUE
289771378071357main-135315076,null,was not created,null,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201140207.zip,TRUE
289771378071357main-135315076,Mon Feb 01 14:02:08 EST 2016,uploaded file,null,awduat10,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201140207.zip,TRUE
289771378071357main-135315076,null,chmod,600,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201140207.zip,TRUE
289771378071357main-135315076,null,chown,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201140207.zip,TRUE
289771378071357main-135315076,null,chgrp,9999113,null,/export/home/pub/awduat10/zip/PPEA_GROUP_099693939_20160201140207.zip,TRUE
289771378071357main-135315076,null,null,null,null,null,TRUE
289771378071357main-135315076,null,null,null,null,null,TRUE
289771378978411main1641739728,null,null,null,null,null,TRUE
